id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20260206_124535_230998,23.56875,-0.0313,-0.0395,7.37,57.2,23.23125,24.01875,23.45625,24.01875,0.014319809,-0.019093079,0.00477327,-0.019093079,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_230998.jpg,0.8,0.727457,nan,0.727457,nan
20260206_124535_230998,23.610937500000002,-0.05965,-0.037775,7.5775,54.125,23.315625,24.075,23.4984375,24.1171875,0.012517107999999999,-0.019651562749999997,0.0047647865,-0.021428813999999997,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_230998.jpg,0.8,0.727457,nan,0.727457,nan
20260206_124535_230998,23.653125000000003,-0.088,-0.03605,7.785,51.05,23.4,24.13125,23.540625,24.215625000000003,0.010714407,-0.0202100465,0.004756303,-0.023764549,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_230998.jpg,0.8,0.727457,nan,0.727457,nan
20260206_124535_230998,23.6953125,-0.11635000000000001,-0.034324999999999994,7.9925,47.974999999999994,23.484375,24.1875,23.5828125,24.314062500000002,0.008911705999999998,-0.02076853025,0.0047478195,-0.026100284,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_230998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_230998.jpg,0.8,0.727457,0.792653,0.738427,0.773429
20260206_124535_480998,23.7375,-0.1447,-0.0326,8.2,44.9,23.56875,24.24375,23.625,24.4125,0.007109005,-0.021327014,0.004739336,-0.028436019,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_480998.jpg,0.8,0.760804,0.798339,0.751246,0.794019
20260206_124535_480998,23.8078125,-0.11725000000000001,-0.03035,7.46,37.75,23.6953125,24.271874999999998,23.79375,24.4125,0.00474627375,-0.019508141,0.0006271015000000012,-0.025425375,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_480998.jpg,0.8,0.760804,0.802257,0.760620,0.795175
20260206_124535_480998,23.878125,-0.08979999999999999,-0.028099999999999997,6.719999999999999,30.599999999999994,23.821875000000002,24.3,23.962500000000002,24.4125,0.0023835424999999986,-0.017689267999999998,-0.0034851330000000014,-0.022414731,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_480998.jpg,0.8,0.760804,0.802850,0.767053,0.796362
20260206_124535_480998,23.9484375,-0.06234999999999999,-0.025849999999999998,5.9799999999999995,23.45,23.9484375,24.328125,24.13125,24.4125,2.0811249999999788e-05,-0.015870395,-0.0075973675000000004,-0.019404087,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_480998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_480998.jpg,0.8,0.760804,0.801887,0.771223,0.797627
20260206_124535_730998,24.01875,-0.0349,-0.0236,5.24,16.3,24.075,24.35625,24.3,24.4125,-0.00234192,-0.014051522,-0.011709602,-0.016393443,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_730998.jpg,0.8,0.828614,0.797032,0.783869,0.797772
20260206_124535_730998,24.13125,-0.037775,-0.0309,4.055,9.9,24.1875,24.3421875,24.3703125,24.3984375,-0.00233115275,-0.008814503500000001,-0.00993162675,-0.011145657,train/episode_37__pi05_annotations_in_yuanqv_clean/images/ZED_LEFT/ZED_LEFT_20260206_124535_730998.jpg,train/episode_37__pi05_annotations_in_yuanqv_clean/images/road_img/ZED_LEFT_20260206_124535_730998.jpg,0.8,0.828614,0.787184,0.791459,0.797731
