id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20251120_182706_719699,51.58125,-0.0469,0.0376,0.92,11.8,51.525,51.6375,51.975,52.03125,0.001090513,-0.001090513,-0.007633588,-0.0087241,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182706_719699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182706_719699.jpg,0.85,0.832595,nan,0.832595,nan
20251120_182706_719699,51.6515625,-0.03945,0.022900000000000004,0.9650000000000001,11.575000000000001,51.5953125,51.69375,52.0453125,52.115625,0.0010890345,-0.00081788475,-0.0076232387500000005,-0.008983422,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182706_719699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182706_719699.jpg,0.85,0.832595,nan,0.832595,nan
20251120_182706_719699,51.721875,-0.032,0.008200000000000002,1.01,11.350000000000001,51.665625,51.75,52.115625,52.2,0.001087556,-0.0005452565,-0.0076128895,-0.009242744,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182706_719699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182706_719699.jpg,0.85,0.832595,nan,0.832595,nan
20251120_182706_719699,51.7921875,-0.02455,-0.006500000000000006,1.0550000000000002,11.125,51.7359375,51.80625,52.1859375,52.284375,0.0010860775,-0.0002726282499999999,-0.0076025402499999995,-0.009502066,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182706_719699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182706_719699.jpg,0.85,0.832595,0.832801,0.832632,0.877571
20251120_182706_969699,51.8625,-0.0171,-0.0212,1.1,10.9,51.80625,51.8625,52.25625,52.36875,0.001084599,0.0,-0.007592191,-0.009761388,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182706_969699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182706_969699.jpg,0.85,0.812281,0.841275,0.831593,0.863078
20251120_182706_969699,51.848437499999996,-0.023575,-0.013950000000000002,1.06,10.95,51.778125,51.8765625,52.228125,52.3546875,0.0013563375,-0.0005428882499999999,-0.00732280775,-0.00976403775,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182706_969699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182706_969699.jpg,0.85,0.812281,0.842721,0.830968,0.862700
20251120_182706_969699,51.834374999999994,-0.03005,-0.006699999999999996,1.02,11.0,51.75,51.890625,52.199999999999996,52.340624999999996,0.0016280760000000002,-0.0010857765000000003,-0.0070534245,-0.0097666875,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182706_969699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182706_969699.jpg,0.85,0.812281,0.842591,0.830374,0.862487
20251120_182706_969699,51.8203125,-0.036525,0.0005500000000000019,0.98,11.05,51.721875,51.9046875,52.171875,52.3265625,0.0018998145000000003,-0.0016286647500000002,-0.00678404125,-0.00976933725,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182706_969699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182706_969699.jpg,0.85,0.812281,0.842568,0.829834,0.862507
20251120_182707_219699,51.80625,-0.043,0.0078,0.94,11.1,51.69375,51.91875,52.14375,52.3125,0.002171553,-0.002171553,-0.006514658,-0.009771987,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182707_219699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182707_219699.jpg,0.85,0.836490,0.842485,0.832803,0.854242
20251120_182707_219699,51.8765625,-0.03825,-0.003850000000000001,1.1475,11.375,51.7921875,51.975,52.256249999999994,52.3125,0.0016286647500000002,-0.00189864325,-0.007315799,-0.00840890375,train/episode_174_part2/images/ZED_LEFT/ZED_LEFT_20251120_182707_219699.jpg,train/episode_174_part2/images/road_img/ZED_LEFT_20251120_182707_219699.jpg,0.85,0.836490,0.842859,0.834946,0.854331
