id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20251121_152714_159233,41.56875,0.0316,-0.0691,0.08,7.9,41.625,41.56875,42.01875,41.90625,-0.00135318,0.0,-0.01082544,-0.00811908,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_159233.jpg,0.8,0.751717,nan,0.751717,nan
20251121_152714_159233,41.6671875,0.022675000000000004,-0.07104999999999999,0.15749999999999997,7.95,41.723437499999996,41.68125,42.004687499999996,41.8640625,-0.00135000575,-0.00033512074999999993,-0.00811908,-0.0047488275,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_159233.jpg,0.8,0.751717,nan,0.751717,nan
20251121_152714_159233,41.765625,0.013750000000000005,-0.073,0.235,8.0,41.821875,41.793749999999996,41.990625,41.821875,-0.0013468315000000001,-0.0006702414999999999,-0.005412720000000001,-0.0013785750000000008,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_159233.jpg,0.8,0.751717,nan,0.751717,nan
20251121_152714_159233,41.8640625,0.004825000000000006,-0.07494999999999999,0.31249999999999994,8.05,41.920312499999994,41.90625,41.9765625,41.779687499999994,-0.00134365725,-0.00100536225,-0.0027063600000000014,0.0019916775000000005,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_159233.jpg,0.8,0.751717,0.811948,0.761906,0.805295
20251121_152714_159233,41.9625,-0.0040999999999999925,-0.0769,0.38999999999999996,8.1,42.01875,42.01875,41.9625,41.7375,-0.001340483,-0.0013404829999999997,-1.734723475976807e-18,0.005361929999999999,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_159233.jpg,0.8,0.751717,0.819146,0.769510,0.806838
20251121_152714_409233,41.90625,-0.013774999999999992,-0.05760000000000001,0.31750000000000006,8.325,41.90625,41.9203125,41.9765625,41.8359375,5.419499999998866e-06,-0.0003315077500000009,-0.0016846359999999985,0.001662957000000003,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_409233.jpg,0.8,0.850937,0.826044,0.790059,0.807512
20251121_152714_409233,41.85,-0.02344999999999999,-0.03830000000000001,0.24500000000000002,8.549999999999999,41.79375,41.821875,41.990624999999994,41.934374999999996,0.001351321999999999,0.0006774674999999995,-0.0033692719999999987,-0.002036015999999998,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_409233.jpg,0.8,0.850937,0.834923,0.805835,0.808089
20251121_152714_409233,41.793749999999996,-0.033124999999999995,-0.019000000000000017,0.17250000000000004,8.775,41.68125,41.7234375,42.004687499999996,42.0328125,0.0026972244999999987,0.001686442749999999,-0.0050539079999999985,-0.005734988999999997,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_409233.jpg,0.8,0.850937,0.847114,0.818765,0.807343
20251121_152714_409233,41.7375,-0.042799999999999984,0.00029999999999998084,0.10000000000000003,9.0,41.56875,41.625,42.01875,42.13125,0.004043126999999998,0.002695417999999999,-0.006738543999999997,-0.009433961999999997,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_409233.jpg,0.8,0.850937,0.843898,0.827303,0.799785
20251121_152714_659233,41.7375,-0.043649999999999994,-0.010799999999999988,0.22999999999999987,9.075,41.625,41.68125,42.004687499999996,42.1453125,0.0026954180000000015,0.0013477090000000016,-0.006401617,-0.00977088925,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_659233.jpg,0.8,0.768142,0.811635,0.816188,0.785211
20251121_152714_659233,41.7375,-0.0445,-0.021899999999999985,0.3599999999999999,9.15,41.68125,41.7375,41.990625,42.159375,0.0013477090000000012,1.3010426069826053e-18,-0.00606469,-0.0101078165,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_659233.jpg,0.8,0.768142,0.806996,0.807534,0.783446
20251121_152714_659233,41.7375,-0.045349999999999994,-0.03299999999999999,0.4899999999999999,9.225,41.737500000000004,41.79375,41.9765625,42.1734375,1.734723475976807e-18,-0.0013477089999999986,-0.005727763,-0.010444743749999999,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_659233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_659233.jpg,0.8,0.768142,0.848437,0.806715,0.792333
20251121_152714_909233,41.7375,-0.0462,-0.0441,0.62,9.3,41.79375,41.85,41.9625,42.1875,-0.001347709,-0.002695418,-0.005390836,-0.010781671,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_909233.jpg,0.8,0.741275,0.857285,0.799412,0.821927
20251121_152714_909233,41.7375,-0.04425,-0.028025000000000026,0.5975,9.325000000000001,41.821875,41.85,42.004687499999996,42.13125,-0.002021563499999999,-0.002695418,-0.006401617499999999,-0.009433962250000002,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_909233.jpg,0.8,0.741275,0.851261,0.793066,0.822622
20251121_152714_909233,41.7375,-0.0423,-0.011950000000000016,0.5750000000000001,9.35,41.85,41.85,42.046875,42.075,-0.002695417999999999,-0.002695418,-0.007412399,-0.008086253500000001,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_909233.jpg,0.8,0.741275,0.853377,0.787515,0.821775
20251121_152714_909233,41.7375,-0.040350000000000004,0.004124999999999955,0.5525000000000001,9.375,41.878125,41.85,42.0890625,42.01875,-0.0033692724999999975,-0.002695418,-0.008423180499999999,-0.006738544750000004,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_909233.jpg,0.8,0.741275,0.861199,0.782630,0.817856
20251121_152714_909233,41.7375,-0.038400000000000004,0.020199999999999968,0.53,9.4,41.90625,41.85,42.13125,41.9625,-0.004043126999999998,-0.002695418,-0.009433961999999999,-0.005390836000000004,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152714_909233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152714_909233.jpg,0.8,0.741275,0.839872,0.778224,0.806591
20251121_152715_159233,41.7515625,-0.021900000000000017,0.015600000000000004,0.5,9.4,41.9203125,41.878125,42.089062500000004,42.01875,-0.0040417665,-0.0030309847499999996,-0.008084892750000003,-0.006398443249999999,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152715_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152715_159233.jpg,0.8,0.706057,0.752746,0.760431,0.810273
20251121_152715_159233,41.765625,-0.005400000000000037,0.01100000000000001,0.4700000000000001,9.4,41.934374999999996,41.90625,42.046875,42.074999999999996,-0.004040406,-0.0033665514999999995,-0.006735823500000003,-0.007406050499999998,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152715_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152715_159233.jpg,0.8,0.706057,0.631851,0.738257,0.799926
20251121_152715_159233,41.7796875,0.011099999999999985,0.006400000000000006,0.44,9.4,41.9484375,41.934374999999996,42.0046875,42.13125,-0.0040390455,-0.0037021182499999998,-0.005386754250000002,-0.00841365775,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152715_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152715_159233.jpg,0.8,0.706057,0.564319,0.721487,0.793380
20251121_152715_159233,41.79375,0.027599999999999965,0.00180000000000001,0.41000000000000003,9.4,41.9625,41.9625,41.9625,42.1875,-0.004037685,-0.004037684999999999,-0.0040376850000000035,-0.009421264999999998,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152715_159233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152715_159233.jpg,0.8,0.706057,0.530403,0.710459,0.790391
20251121_152715_409233,41.8359375,0.013325000000000049,-0.00719999999999997,0.5574999999999994,9.475,41.934375,41.990625,41.9765625,42.1875,-0.002358022500000006,-0.0036985050000000012,-0.0033633845000000024,-0.008406431250000004,train/episode_177_part3/images/ZED_LEFT/ZED_LEFT_20251121_152715_409233.jpg,train/episode_177_part3/images/road_img/ZED_LEFT_20251121_152715_409233.jpg,0.8,0.784252,0.514963,0.726838,0.803284
