id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251122_134105_264066,25.59375,0.0222,-0.0504,0.08,4.6,25.59375,25.59375,25.5375,25.59375,0,0,0.002197802,0,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134105_264066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134105_264066.jpg,0.6
20251122_134105_514066,25.25625,-0.0015,-0.071,-0.25,5.2,24.975,25.03125,25.0875,25.0875,0.011135857,0.008908686,0.006681514,0.006681514,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134105_514066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134105_514066.jpg,0.6
20251122_134105_764066,24.75,-0.0158,-0.0657,-0.45,2.8,24.525,24.4125,24.46875,24.4125,0.009090909,0.013636364,0.011363636,0.013636364,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134105_764066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134105_764066.jpg,0.6
20251122_134106_014066,24.13125,-0.012,-0.0933,-0.42,-0.8,23.625,23.5125,23.85,23.56875,0.020979021,0.025641026,0.011655012,0.023310023,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134106_014066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134106_014066.jpg,0.6
20251122_134106_264066,23.625,0.018,-0.0981,-0.88,-0.5,23.0625,23.00625,23.11875,22.8375,0.023809524,0.026190476,0.021428571,0.033333333,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134106_264066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134106_264066.jpg,0.6
20251122_134106_514066,23.0625,-0.0271,-0.07,-0.82,-5.9,22.21875,22.05,22.275,22.10625,0.036585366,0.043902439,0.034146341,0.041463415,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134106_514066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134106_514066.jpg,0.6
20251122_134106_764066,22.3875,0.0376,-0.0833,-1.02,-5.1,21.76875,21.6,21.825,21.6,0.027638191,0.035175879,0.025125628,0.035175879,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134106_764066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134106_764066.jpg,0.6
20251122_134107_014066,21.9375,0.0187,-0.0857,-1.86,-4.3,21.2625,21.15,21.31875,21.15,0.030769231,0.035897436,0.028205128,0.035897436,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134107_014066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134107_014066.jpg,0.6
20251122_134107_264066,21.4875,0.0205,-0.0774,-1.55,-1.1,20.86875,20.7,21.0375,20.8125,0.028795812,0.036649215,0.020942408,0.031413613,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134107_264066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134107_264066.jpg,0.6
20251122_134107_514066,20.925,0.0051,-0.0414,-1.35,0.3,20.53125,20.41875,20.5875,20.475,0.018817204,0.024193548,0.016129032,0.021505376,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134107_514066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134107_514066.jpg,0.6
20251122_134107_764066,20.8125,0.0149,-0.0199,-1.23,2.5,20.08125,20.08125,20.1375,19.96875,0.035135135,0.035135135,0.032432432,0.040540541,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134107_764066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134107_764066.jpg,0.6
20251122_134108_014066,20.64375,-0.0031,-0.0209,-0.79,9.3,19.18125,19.2375,19.29375,19.2375,0.070844687,0.068119891,0.065395095,0.068119891,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134108_014066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134108_014066.jpg,0.6
20251122_134108_264066,20.30625,-0.0019,-0.054,-0.65,9,18.5625,18.7875,18.7875,18.7875,0.085872576,0.074792244,0.074792244,0.074792244,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134108_264066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134108_264066.jpg,0.6
20251122_134108_514066,19.74375,0.0087,-0.0735,-0.53,3.4,18.45,18.39375,18.5625,18.45,0.065527066,0.068376068,0.05982906,0.065527066,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134108_514066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134108_514066.jpg,0.6
20251122_134108_764066,19.2375,-0.0158,-0.095,0.35,-1.7,18.39375,18.3375,18.61875,18.50625,0.043859649,0.046783626,0.032163743,0.038011696,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134108_764066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134108_764066.jpg,0.6
20251122_134109_014066,18.675,0.0251,-0.0893,0.62,-3.9,18.61875,18.45,18.73125,18.50625,0.003012048,0.012048193,-0.003012048,0.009036145,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134109_014066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134109_014066.jpg,0.6
20251122_134109_264066,18.50625,-0.0253,-0.051,0.2,-12.8,19.29375,18.95625,19.40625,19.2375,-0.042553191,-0.024316109,-0.048632219,-0.039513678,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134109_264066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134109_264066.jpg,0.6
20251122_134109_514066,18.3375,0.0274,0.001,-0.2,-22,19.96875,19.63125,20.08125,19.8,-0.088957055,-0.070552147,-0.095092025,-0.079754601,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134109_514066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134109_514066.jpg,0.6
20251122_134109_764066,18.45,0.0132,0.0371,-0.9,-29.5,20.98125,20.475,21.15,20.53125,-0.137195122,-0.109756098,-0.146341463,-0.112804878,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134109_764066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134109_764066.jpg,0.6
20251122_134110_014066,18.5625,0.0004,0.0575,-1.21,-20.9,21.9375,21.43125,21.99375,21.6,-0.181818182,-0.154545455,-0.184848485,-0.163636364,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134110_014066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134110_014066.jpg,0.6
20251122_134110_264066,19.06875,-0.0043,0.0716,-1.6,-13,22.44375,22.10625,22.66875,22.275,-0.17699115,-0.159292035,-0.18879056,-0.168141593,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134110_264066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134110_264066.jpg,0.6
20251122_134110_514066,19.74375,0.0294,0.0935,-3.08,6.6,23.4,23.34375,23.625,23.5125,-0.185185185,-0.182336182,-0.196581197,-0.190883191,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134110_514066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134110_514066.jpg,0.6
20251122_134110_764066,20.30625,0.0599,0.0874,-4.38,9.5,23.9625,24.075,24.13125,24.24375,-0.180055402,-0.185595568,-0.188365651,-0.193905817,train/episode_91/images/ZED_LEFT/ZED_LEFT_20251122_134110_764066.jpg,train/episode_91/images/road_img/ZED_LEFT_20251122_134110_764066.jpg,0.6
