id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20251121_122924_059066,22.05,-0.0017,0.4738,0.17,4.2,22.10625,22.1625,22.725,22.8375,-0.00255102,-0.005102041,-0.030612245,-0.035714286,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_059066.jpg,0.8,0.840489,nan,0.840489,nan
20251121_122924_059066,22.8234375,-0.0021,0.47350000000000003,0.165,4.1,22.89375,22.921875,23.5265625,23.596874999999997,-0.00303183325,-0.00438581475,-0.0307891615,-0.034056407999999996,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_059066.jpg,0.8,0.840489,nan,0.840489,nan
20251121_122924_059066,23.596875,-0.0025,0.4732,0.16,4.0,23.68125,23.68125,24.328125,24.35625,-0.0035126465,-0.0036695885,-0.030966078,-0.032398529999999995,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_059066.jpg,0.8,0.840489,nan,0.840489,nan
20251121_122924_059066,24.3703125,-0.0029,0.4729,0.155,3.9,24.46875,24.440625,25.1296875,25.115625,-0.00399345975,-0.0029533622499999996,-0.0311429945,-0.030740651999999997,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_059066.jpg,0.8,0.840489,0.790646,0.831964,0.818874
20251121_122924_309066,25.14375,-0.0033,0.4726,0.15,3.8,25.25625,25.2,25.93125,25.875,-0.004474273,-0.002237136,-0.031319911,-0.029082774,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_309066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_309066.jpg,0.8,0.760487,0.790462,0.815513,0.823554
20251121_122924_309066,25.8890625,0.002149999999999999,0.4732,0.15,3.775,26.3671875,26.3390625,27.0703125,27.028125,-0.017355704749999996,-0.016177851999999996,-0.04448993325,-0.042812080499999995,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_309066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_309066.jpg,0.8,0.760487,0.790612,0.803899,0.823563
20251121_122924_309066,26.634375000000002,0.0076000000000000035,0.4738,0.15,3.75,27.478125000000002,27.478125000000002,28.209375,28.181250000000002,-0.030237136500000008,-0.03011856800000001,-0.05765995550000001,-0.05654138700000001,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_309066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_309066.jpg,0.8,0.760487,0.791127,0.795738,0.823615
20251121_122924_309066,27.3796875,0.013050000000000003,0.4744,0.15,3.725,28.5890625,28.6171875,29.3484375,29.334375,-0.04311856825,-0.044059284000000004,-0.07082997775000001,-0.07027069350000001,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_309066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_309066.jpg,0.8,0.760487,0.791997,0.790051,0.823711
20251121_122924_559066,28.125,0.0185,0.475,0.15,3.7,29.7,29.75625,30.4875,30.4875,-0.056,-0.058,-0.084,-0.084,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_559066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_559066.jpg,0.8,0.739206,0.793245,0.782791,0.834249
20251121_122924_559066,28.7859375,0.0098,0.462175,0.15,3.725,30.3609375,30.403125000000003,31.1484375,31.134375000000002,-0.054797075,-0.056297075,-0.0821956125,-0.08173857400000001,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_559066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_559066.jpg,0.8,0.739206,0.794000,0.777456,0.834294
20251121_122924_559066,29.446875,0.0011000000000000003,0.44935,0.15,3.75,31.021875,31.05,31.809375000000003,31.78125,-0.05359415,-0.05459415,-0.08039122500000001,-0.079477148,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_559066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_559066.jpg,0.8,0.739206,0.794252,0.773424,0.834310
20251121_122924_559066,30.1078125,-0.007600000000000006,0.436525,0.15,3.775,31.6828125,31.696875000000002,32.470312500000006,32.428125,-0.052391225,-0.052891225,-0.0785868375,-0.077215722,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_559066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_559066.jpg,0.8,0.739206,0.793972,0.770270,0.834294
20251121_122924_809066,30.76875,-0.0163,0.4237,0.15,3.8,32.34375,32.34375,33.13125,33.075,-0.051188300000000006,-0.051188300000000006,-0.07678245,-0.074954296,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_809066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_809066.jpg,0.8,0.765109,0.793099,0.772355,0.826265
20251121_122924_809066,31.471875,-0.016575,0.416325,0.15,3.775,33.2015625,33.229687500000004,33.890625,33.8203125,-0.05472288325,-0.05556040425,-0.076849819,-0.07464118275,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_809066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_809066.jpg,0.8,0.765109,0.792486,0.773738,0.826206
20251121_122924_809066,32.175,-0.01685,0.40895,0.15,3.75,34.059375,34.115625,34.650000000000006,34.565625000000004,-0.0582574665,-0.0599325085,-0.07691718800000001,-0.0743280695,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_809066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_809066.jpg,0.8,0.765109,0.792168,0.774668,0.826185
20251121_122924_809066,32.878125,-0.017124999999999998,0.401575,0.15,3.725,34.9171875,35.0015625,35.409375000000004,35.3109375,-0.061792049749999994,-0.06430461274999999,-0.07698455700000001,-0.07401495625,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122924_809066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122924_809066.jpg,0.8,0.765109,0.792166,0.775323,0.826203
20251121_122925_059066,33.58125,-0.0174,0.3942,0.15,3.7,35.775,35.8875,36.16875,36.05625,-0.065326633,-0.068676717,-0.077051926,-0.073701843,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122925_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122925_059066.jpg,0.8,0.774091,0.792510,0.777382,0.809606
20251121_122925_059066,34.129687499999996,-0.014099999999999994,0.34632499999999994,0.10749999999999996,3.6750000000000003,35.9015625,35.985937500000006,36.2390625,36.1265625,-0.05253271049999998,-0.055045273499999985,-0.06250592575,-0.05920719974999998,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122925_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122925_059066.jpg,0.8,0.774091,0.792663,0.778870,0.809687
20251121_122925_059066,34.678124999999994,-0.010799999999999999,0.29845,0.065,3.6500000000000004,36.028125,36.084375,36.309375,36.196875,-0.039738788,-0.04141383,-0.0479599255,-0.0447125565,train/episode_8/images/ZED_LEFT/ZED_LEFT_20251121_122925_059066.jpg,train/episode_8/images/road_img/ZED_LEFT_20251121_122925_059066.jpg,0.8,0.774091,0.792516,0.779918,0.809785
