id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251121_152656_234091,30.88125,0.1875,0.0579,-14.12,-64.5,31.725,30.20625,31.78125,30.31875,-0.027322404,0.021857923,-0.029143898,0.018214936,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152656_234091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152656_234091.jpg,0.8
20251121_152656_484091,30.825,0.2337,0.0601,-14.45,-66.2,31.6125,29.98125,31.95,30.31875,-0.025547445,0.027372263,-0.03649635,0.016423358,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152656_484091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152656_484091.jpg,0.8
20251121_152656_734091,30.88125,0.1638,0.0474,-15.06,-72.3,31.66875,30.09375,31.89375,30.43125,-0.025500911,0.025500911,-0.032786885,0.014571949,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152656_734091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152656_734091.jpg,0.8
20251121_152656_984091,31.21875,0.2974,0.1153,-16.88,-76.2,32.0625,30.31875,32.11875,30.43125,-0.027027027,0.028828829,-0.028828829,0.025225225,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152656_984091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152656_984091.jpg,0.8
20251121_152657_234091,31.275,0.2308,0.0744,-16.94,-77.6,32.11875,30.2625,32.2875,30.6,-0.026978417,0.032374101,-0.032374101,0.021582734,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152657_234091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152657_234091.jpg,0.8
20251121_152657_484091,31.55625,0.2514,0.0665,-17.57,-79.3,32.11875,30.6,32.56875,30.7125,-0.017825312,0.03030303,-0.032085561,0.026737968,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152657_484091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152657_484091.jpg,0.8
20251121_152657_734091,31.66875,0.2378,0.0555,-17.53,-79.4,32.56875,30.76875,32.90625,30.88125,-0.028419183,0.028419183,-0.039076377,0.024866785,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152657_734091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152657_734091.jpg,0.8
20251121_152657_984091,31.78125,0.2778,0.0763,-18.71,-81.1,32.625,30.825,32.79375,30.9375,-0.026548673,0.030088496,-0.031858407,0.026548673,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152657_984091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152657_984091.jpg,0.8
20251121_152658_234091,31.8375,0.2655,0.0584,-18.59,-83.9,32.68125,30.88125,33.01875,30.9375,-0.026501767,0.030035336,-0.037102473,0.028268551,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152658_234091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152658_234091.jpg,0.8
20251121_152658_484091,32.0625,0.266,0.0605,-18.43,-83.6,32.79375,30.88125,33.01875,31.10625,-0.022807018,0.036842105,-0.029824561,0.029824561,train/episode_177_part2/images/ZED_LEFT/ZED_LEFT_20251121_152658_484091.jpg,train/episode_177_part2/images/road_img/ZED_LEFT_20251121_152658_484091.jpg,0.8
