id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20251121_150418_354678,13.275,-0.0118,0.0222,8.83,104.2,12.825,13.66875,12.88125,13.66875,0.033898305,-0.029661017,0.029661017,-0.029661017,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_354678.jpg,0.65,0.668702,nan,0.668702,nan
20251121_150418_354678,13.275,-0.033675,0.016900000000000002,9.3025,110.15,12.825,13.725,12.8953125,13.7109375,0.033898305,-0.033898305000000004,0.028601695,-0.032838983,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_354678.jpg,0.65,0.668702,nan,0.668702,nan
20251121_150418_354678,13.275,-0.05554999999999999,0.011600000000000003,9.775,116.1,12.825,13.78125,12.909374999999999,13.753124999999999,0.033898305,-0.038135592999999995,0.027542373000000002,-0.036016949,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_354678.jpg,0.65,0.668702,nan,0.668702,nan
20251121_150418_354678,13.275,-0.077425,0.0063000000000000035,10.2475,122.05,12.825,13.8375,12.9234375,13.7953125,0.033898305,-0.042372881,0.026483051,-0.039194915,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_354678.jpg,0.65,0.668702,0.770430,0.684902,0.685272
20251121_150418_354678,13.275,-0.09929999999999999,0.0010000000000000044,10.72,128.0,12.825,13.89375,12.9375,13.8375,0.033898305,-0.04661016899999999,0.025423729,-0.042372881,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_354678.jpg,0.65,0.668702,0.775621,0.694622,0.686870
20251121_150418_604678,13.3171875,-0.08822500000000001,0.0057499999999999956,11.17,135.875,12.825,13.9640625,12.909375,13.89375,0.036930004999999995,-0.048555953,0.030574072999999993,-0.043285937,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_604678.jpg,0.65,0.647219,0.777826,0.693523,0.642361
20251121_150418_604678,13.359375,-0.07715000000000001,0.010499999999999995,11.62,143.75,12.825,14.034375,12.88125,13.95,0.03996170499999999,-0.050501737,0.035724416999999994,-0.044198993,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_604678.jpg,0.65,0.647219,0.777514,0.691442,0.642491
20251121_150418_604678,13.401562499999999,-0.06607500000000001,0.015249999999999996,12.07,151.625,12.825,14.1046875,12.853125,14.00625,0.042993405,-0.052447521000000004,0.040874760999999996,-0.045112048999999994,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_604678.jpg,0.65,0.647219,0.774962,0.688804,0.641921
20251121_150418_604678,13.44375,-0.055000000000000014,0.019999999999999993,12.52,159.5,12.825,14.175,12.825,14.0625,0.046025105,-0.054393305,0.04602510499999999,-0.046025105,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_604678.jpg,0.65,0.647219,0.770375,0.685894,0.640737
20251121_150418_854678,13.471874999999999,-0.06642499999999998,0.021974999999999998,12.962499999999999,164.825,12.825,14.2453125,12.7828125,14.1328125,0.048004306,-0.057392489,0.05111633899999999,-0.04904165024999999,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_854678.jpg,0.65,0.674867,0.767672,0.690696,0.661961
20251121_150418_854678,13.5,-0.07784999999999999,0.02395,13.405,170.15,12.825,14.315625,12.740625,14.203125,0.049983506999999996,-0.06039167299999999,0.05620757299999999,-0.052058195499999994,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_854678.jpg,0.65,0.674867,0.766661,0.693302,0.661798
20251121_150418_854678,13.528125,-0.089275,0.025925,13.847499999999998,175.475,12.825,14.3859375,12.6984375,14.2734375,0.051962707999999996,-0.063390857,0.06129880699999999,-0.05507474075,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_854678.jpg,0.65,0.674867,0.767163,0.694556,0.662082
20251121_150419_104678,13.55625,-0.1007,0.0279,14.29,180.8,12.825,14.45625,12.65625,14.34375,0.053941909,-0.066390041,0.066390041,-0.058091286,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_104678.jpg,0.65,0.700482,0.769020,0.701255,0.651193
20251121_150419_104678,13.584375,-0.097925,0.028375,14.827499999999999,182.5,12.839062499999999,14.484375,12.684375,14.34375,0.054859724,-0.066253436,0.066253436,-0.0559141435,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_104678.jpg,0.65,0.700482,0.770154,0.705907,0.651677
20251121_150419_104678,13.612499999999999,-0.09515,0.02885,15.365,184.2,12.853124999999999,14.5125,12.7125,14.34375,0.055777539,-0.066116831,0.066116831,-0.053737001,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_104678.jpg,0.65,0.700482,0.770631,0.709081,0.651975
20251121_150419_104678,13.640625,-0.09237500000000001,0.029325,15.9025,185.9,12.8671875,14.540625,12.740625,14.34375,0.056695353999999996,-0.065980226,0.065980226,-0.05155985850000001,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_104678.jpg,0.65,0.700482,0.770536,0.711195,0.652099
20251121_150419_104678,13.66875,-0.08960000000000001,0.0298,16.44,187.6,12.88125,14.56875,12.76875,14.34375,0.057613169,-0.065843621,0.065843621,-0.04938271600000001,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_104678.jpg,0.65,0.700482,0.769808,0.712544,0.652045
20251121_150419_354678,13.696874999999999,-0.09817499999999998,0.029525,16.650000000000002,188.375,12.9234375,14.625,12.7828125,14.4,0.05647518275,-0.06775006275,0.0667296545,-0.05132275125,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_354678.jpg,0.65,0.742053,0.769688,0.723394,0.626392
20251121_150419_354678,13.725,-0.10674999999999998,0.02925,16.86,189.14999999999998,12.965625,14.681249999999999,12.796875,14.456249999999999,0.0553371965,-0.0696565045,0.067615688,-0.05326278649999999,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_354678.jpg,0.65,0.742053,0.770138,0.731182,0.626689
20251121_150419_354678,13.753124999999999,-0.11532499999999998,0.028975,17.07,189.92499999999998,13.0078125,14.737499999999999,12.8109375,14.5125,0.05419921025,-0.07156294625,0.0685017215,-0.05520282175,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_354678.jpg,0.65,0.742053,0.771136,0.736855,0.627146
20251121_150419_354678,13.78125,-0.12389999999999998,0.0287,17.28,190.7,13.05,14.79375,12.825,14.56875,0.053061224,-0.073469388,0.069387755,-0.05714285699999999,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_354678.jpg,0.65,0.742053,0.772665,0.741082,0.627758
20251121_150419_604678,13.809375,-0.11207500000000004,0.029075,17.330000000000002,193.12499999999997,13.078125,14.85,12.853124999999999,14.6109375,0.052953812749999996,-0.07534495599999999,0.069247294,-0.058039328999999994,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_604678.jpg,0.65,0.682671,0.773270,0.730818,0.677703
20251121_150419_604678,13.8375,-0.10025000000000003,0.02945,17.38,195.54999999999998,13.10625,14.90625,12.88125,14.653125,0.0528464015,-0.077220524,0.069106833,-0.058935800999999996,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_604678.jpg,0.65,0.682671,0.772989,0.723044,0.677666
20251121_150419_604678,13.865625,-0.08842500000000002,0.029825,17.43,197.975,13.134375,14.9625,12.909374999999999,14.6953125,0.05273899025,-0.07909609199999999,0.068966372,-0.059832273,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_604678.jpg,0.65,0.682671,0.771855,0.717034,0.677378
20251121_150419_854678,13.89375,-0.0766,0.0302,17.48,200.4,13.1625,15.01875,12.9375,14.7375,0.052631579,-0.08097166,0.068825911,-0.060728745,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_854678.jpg,0.75,0.839239,0.769882,0.749042,0.768260
20251121_150419_854678,13.950000000000001,-0.09317500000000002,0.026225,17.7,202.5,13.1765625,15.060937500000001,12.9375,14.779687500000001,0.05540993925,-0.07965304775,0.07253576800000001,-0.05949078175,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_854678.jpg,0.75,0.839239,0.769191,0.771494,0.768155
