id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251121_150418_354678,13.275,-0.0118,0.0222,8.83,104.2,12.825,13.66875,12.88125,13.66875,0.033898305,-0.029661017,0.029661017,-0.029661017,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_354678.jpg,0.65
20251121_150418_604678,13.275,-0.0993,0.001,10.72,128,12.825,13.89375,12.9375,13.8375,0.033898305,-0.046610169,0.025423729,-0.042372881,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_604678.jpg,0.65
20251121_150418_854678,13.44375,-0.055,0.02,12.52,159.5,12.825,14.175,12.825,14.0625,0.046025105,-0.054393305,0.046025105,-0.046025105,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150418_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150418_854678.jpg,0.65
20251121_150419_104678,13.55625,-0.1007,0.0279,14.29,180.8,12.825,14.45625,12.65625,14.34375,0.053941909,-0.066390041,0.066390041,-0.058091286,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_104678.jpg,0.65
20251121_150419_354678,13.66875,-0.0896,0.0298,16.44,187.6,12.88125,14.56875,12.76875,14.34375,0.057613169,-0.065843621,0.065843621,-0.049382716,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_354678.jpg,0.65
20251121_150419_604678,13.78125,-0.1239,0.0287,17.28,190.7,13.05,14.79375,12.825,14.56875,0.053061224,-0.073469388,0.069387755,-0.057142857,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_604678.jpg,0.65
20251121_150419_854678,13.89375,-0.0766,0.0302,17.48,200.4,13.1625,15.01875,12.9375,14.7375,0.052631579,-0.08097166,0.068825911,-0.060728745,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150419_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150419_854678.jpg,0.75
20251121_150420_104678,14.11875,-0.1429,0.0143,18.36,208.8,13.21875,15.1875,12.9375,14.90625,0.06374502,-0.075697211,0.083665339,-0.055776892,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150420_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150420_104678.jpg,0.75
20251121_150420_354678,14.175,-0.1202,0.037,19.56,213.9,13.33125,15.35625,13.10625,15.01875,0.05952381,-0.083333333,0.075396825,-0.05952381,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150420_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150420_354678.jpg,0.75
20251121_150420_604678,14.4,-0.1278,0.0192,20.16,214.6,13.44375,15.4125,13.10625,15.075,0.06640625,-0.0703125,0.08984375,-0.046875,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150420_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150420_604678.jpg,0.75
20251121_150420_854678,14.4,-0.1636,-0.0066,20.03,216.8,13.33125,15.3,12.99375,14.9625,0.07421875,-0.0625,0.09765625,-0.0390625,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150420_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150420_854678.jpg,0.75
20251121_150421_104678,14.23125,-0.1333,-0.0337,19.9,225.4,12.99375,15.01875,12.54375,14.68125,0.086956522,-0.055335968,0.118577075,-0.031620553,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150421_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150421_104678.jpg,0.75
20251121_150421_354678,13.8375,-0.1455,-0.0502,20.36,228.7,12.375,14.4,11.98125,13.95,0.105691057,-0.040650407,0.134146341,-0.008130081,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150421_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150421_354678.jpg,0.75
20251121_150421_604678,13.05,-0.1157,-0.0701,19.5,229,11.75625,13.6125,11.41875,13.275,0.099137931,-0.043103448,0.125,-0.017241379,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150421_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150421_604678.jpg,0.75
20251121_150421_854678,12.6,-0.1083,-0.0368,18.61,228.8,11.41875,13.275,11.08125,12.9375,0.09375,-0.053571429,0.120535714,-0.026785714,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150421_854678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150421_854678.jpg,0.75
20251121_150422_104678,12.2625,-0.1585,-0.0466,18.25,223.7,11.1375,12.9375,10.8,12.6,0.091743119,-0.055045872,0.119266055,-0.027522936,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150422_104678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150422_104678.jpg,0.75
20251121_150422_354678,11.98125,-0.109,-0.0324,16.82,197.1,10.9125,12.43125,10.575,12.15,0.089201878,-0.037558685,0.117370892,-0.014084507,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150422_354678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150422_354678.jpg,0.75
20251121_150422_604678,11.475,-0.0769,-0.0281,13.25,172.5,10.74375,12.09375,10.575,11.86875,0.06372549,-0.053921569,0.078431373,-0.034313725,train/episode_36_part1/images/ZED_LEFT/ZED_LEFT_20251121_150422_604678.jpg,train/episode_36_part1/images/road_img/ZED_LEFT_20251121_150422_604678.jpg,0.75
