id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20260205_160455_084814,23.79375,0.0013,0.0648,-0.21,7.3,23.85,23.79375,23.79375,23.85,-0.002364066,0,0,-0.002364066,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160455_084814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160455_084814.jpg,0.6
20260205_160455_334814,23.68125,-0.052,0.0449,0.36,7.3,23.68125,23.79375,24.13125,24.01875,0,-0.004750594,-0.019002375,-0.014251781,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160455_334814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160455_334814.jpg,0.6
20260205_160455_584814,23.85,0.0084,0.0259,0.22,7.3,23.9625,23.9625,24.13125,24.01875,-0.004716981,-0.004716981,-0.011792453,-0.007075472,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160455_584814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160455_584814.jpg,0.6
20260205_160455_834814,23.9625,-0.0042,0.0495,0.5,7.6,24.01875,24.13125,24.24375,24.1875,-0.002347418,-0.007042254,-0.011737089,-0.009389671,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160455_834814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160455_834814.jpg,0.6
20260205_160456_084814,24.01875,0.013,0.0679,0.26,5.7,24.1875,24.24375,24.4125,24.4125,-0.007025761,-0.009367681,-0.016393443,-0.016393443,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160456_084814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160456_084814.jpg,0.6
20260205_160456_334814,24.13125,-0.0003,0.0724,0.02,4.5,24.35625,24.35625,24.69375,24.525,-0.009324009,-0.009324009,-0.023310023,-0.016317016,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160456_334814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160456_334814.jpg,0.6
20260205_160456_584814,24.3,0.0022,0.0859,-0.05,3.3,24.525,24.525,24.80625,24.75,-0.009259259,-0.009259259,-0.020833333,-0.018518519,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160456_584814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160456_584814.jpg,0.6
20260205_160456_834814,24.4125,0.0186,0.0717,-0.18,6.6,24.80625,24.80625,24.8625,24.69375,-0.016129032,-0.016129032,-0.01843318,-0.011520737,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160456_834814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160456_834814.jpg,0.6
20260205_160457_084814,24.58125,0.0419,0.0604,-0.15,6.7,24.80625,24.75,24.91875,25.0875,-0.009153318,-0.006864989,-0.013729977,-0.020594966,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160457_084814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160457_084814.jpg,0.6
20260205_160457_334814,24.75,-0.0038,0.0413,0.53,7.1,24.75,24.8625,25.14375,24.91875,0,-0.004545455,-0.015909091,-0.006818182,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160457_334814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160457_334814.jpg,0.6
20260205_160457_584814,24.75,-0.019,0.0963,0.22,7.4,24.8625,24.91875,25.2,25.0875,-0.004545455,-0.006818182,-0.018181818,-0.013636364,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160457_584814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160457_584814.jpg,0.6
20260205_160457_834814,24.91875,0.0049,0.0399,-0.03,7.2,24.975,25.0875,25.36875,25.25625,-0.002257336,-0.006772009,-0.018058691,-0.013544018,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160457_834814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160457_834814.jpg,0.6
20260205_160458_084814,24.8625,-0.0197,0.0776,0.08,7.2,25.03125,25.0875,25.3125,25.36875,-0.00678733,-0.009049774,-0.018099548,-0.020361991,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160458_084814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160458_084814.jpg,0.6
20260205_160458_334814,24.91875,-0.0145,0.0812,0.34,7.6,25.36875,25.14375,25.3125,25.36875,-0.018058691,-0.009029345,-0.015801354,-0.018058691,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160458_334814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160458_334814.jpg,0.6
20260205_160458_584814,24.8625,0.022,0.0563,0.33,8.9,25.36875,25.425,25.59375,25.5375,-0.020361991,-0.022624434,-0.029411765,-0.027149321,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160458_584814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160458_584814.jpg,0.6
20260205_160458_834814,24.975,-0.0215,0.0796,0.02,9.4,25.2,25.25625,25.5375,25.425,-0.009009009,-0.011261261,-0.022522523,-0.018018018,train/episode_32_part1/images/ZED_LEFT/ZED_LEFT_20260205_160458_834814.jpg,train/episode_32_part1/images/road_img/ZED_LEFT_20260205_160458_834814.jpg,0.6
