id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20260322_152417_624492,36.73125,-0.0213,-0.0002,1.21,14,36.675,36.7875,36.675,36.84375,0.001531394,-0.001531394,0.001531394,-0.003062787,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152417_624492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152417_624492.jpg,0.3
20260322_152417_874492,36.675,0.0157,-0.0189,0.86,12.6,36.7875,36.61875,36.73125,36.84375,-0.003067485,0.001533742,-0.001533742,-0.004601227,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152417_874492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152417_874492.jpg,0.3
20260322_152418_124492,36.61875,-0.0121,0.0156,0.04,8.5,36.61875,36.50625,36.73125,36.5625,0,0.003072197,-0.003072197,0.001536098,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152418_124492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152418_124492.jpg,0.3
20260322_152418_374492,36.45,0.0177,-0.0106,0.05,10.7,36.5625,36.39375,36.675,36.675,-0.00308642,0.00154321,-0.00617284,-0.00617284,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152418_374492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152418_374492.jpg,0.3
20260322_152418_624492,36.50625,-0.0395,-0.0005,0.94,12.6,36.45,36.61875,36.5625,36.5625,0.001540832,-0.003081664,-0.001540832,-0.001540832,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152418_624492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152418_624492.jpg,0.3
20260322_152418_874492,36.39375,0.0631,-0.02,0.57,10,36.28125,36.3375,36.5625,36.39375,0.00309119,0.001545595,-0.004636785,0,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152418_874492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152418_874492.jpg,0.3
20260322_152419_124492,36.225,-0.0016,-0.0263,-0.46,8.2,36.45,36.225,36.28125,36.3375,-0.00621118,0,-0.001552795,-0.00310559,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152419_124492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152419_124492.jpg,0.3
20260322_152419_374492,36.16875,0.0205,-0.0094,-0.49,8.3,36.28125,36.225,36.39375,36.3375,-0.00311042,-0.00155521,-0.00622084,-0.00466563,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152419_374492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152419_374492.jpg,0.3
20260322_152419_624492,36.225,0.0281,0.0172,-0.12,10.6,35.94375,36.16875,36.1125,36.28125,0.007763975,0.001552795,0.00310559,-0.001552795,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152419_624492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152419_624492.jpg,0.3
20260322_152419_874492,36.05625,0.0226,-0.0058,0.36,12.4,35.94375,36.225,36.1125,36.05625,0.003120125,-0.004680187,-0.001560062,0,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152419_874492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152419_874492.jpg,0.3
20260322_152420_124492,35.8875,-0.0198,-0.018,0.74,12.3,35.775,36,35.775,35.83125,0.003134796,-0.003134796,0.003134796,0.001567398,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152420_124492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152420_124492.jpg,0.3
20260322_152420_374492,35.6625,-0.0362,-0.0738,0.8,10.5,35.4375,35.775,35.38125,35.38125,0.006309148,-0.003154574,0.007886435,0.007886435,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152420_374492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152420_374492.jpg,0.3
20260322_152420_624492,35.04375,0.0175,-0.0108,-0.19,8.8,34.81875,34.93125,34.81875,34.9875,0.006420546,0.003210273,0.006420546,0.001605136,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152420_624492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152420_624492.jpg,0.3
20260322_152420_874492,34.70625,-0.0021,-0.063,0.28,10.1,34.93125,34.9875,34.81875,34.59375,-0.006482982,-0.008103728,-0.003241491,0.003241491,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152420_874492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152420_874492.jpg,0.3
20260322_152421_124492,34.59375,-0.0294,-0.0001,0.12,12.2,34.25625,34.425,34.36875,34.36875,0.009756098,0.004878049,0.006504065,0.006504065,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152421_124492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152421_124492.jpg,0.3
20260322_152421_374492,34.03125,0.033,-0.0581,0.97,12.7,33.80625,33.8625,33.6375,33.8625,0.00661157,0.004958678,0.011570248,0.004958678,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152421_374492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152421_374492.jpg,0.3
20260322_152421_624492,33.6375,0.0137,-0.0468,0.76,10.9,33.4125,33.58125,33.58125,33.58125,0.006688963,0.001672241,0.001672241,0.001672241,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152421_624492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152421_624492.jpg,0.3
20260322_152421_874492,33.6375,0.0168,0.0345,0,10.5,33.3,33.69375,33.80625,33.6375,0.010033445,-0.001672241,-0.005016722,0,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152421_874492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152421_874492.jpg,0.3
20260322_152422_124492,33.525,-0.0268,0.0148,0.08,10.4,33.4125,33.525,33.8625,33.69375,0.003355705,0,-0.010067114,-0.005033557,train/episode_6__pi05_annotations_snow_clean/images/ZED_LEFT/ZED_LEFT_20260322_152422_124492.jpg,train/episode_6__pi05_annotations_snow_clean/images/road_img/ZED_LEFT_20260322_152422_124492.jpg,0.3
