id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20260205_160609_943864,2.8125,0.0032,0.2177,0.04,-1.7,2.86875,2.86875,2.86875,2.86875,-0.02,-0.02,-0.02,-0.02,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160609_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160609_943864.jpg,0.65,0.665369,nan,0.665369,nan
20260205_160609_943864,3.1359375,0.00405,0.206725,0.0275,-2.425,3.3609375,3.3609375,3.3890625,3.375,-0.059520548000000006,-0.059520548000000006,-0.066369863,-0.0629452055,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160609_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160609_943864.jpg,0.65,0.665369,nan,0.665369,nan
20260205_160609_943864,3.459375,0.0049,0.19575,0.015,-3.1499999999999995,3.8531250000000004,3.8531250000000004,3.909375,3.8812499999999996,-0.09904109600000001,-0.09904109600000001,-0.11273972600000001,-0.105890411,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160609_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160609_943864.jpg,0.65,0.665369,nan,0.665369,nan
20260205_160609_943864,3.7828125000000004,0.00575,0.184775,0.0024999999999999953,-3.875,4.3453125,4.3453125,4.4296875,4.3875,-0.138561644,-0.138561644,-0.15910958900000002,-0.14883561650000002,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160609_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160609_943864.jpg,0.65,0.665369,0.671886,0.666534,0.709314
20260205_160610_193864,4.10625,0.0066,0.1738,-0.01,-4.6,4.8375,4.8375,4.95,4.89375,-0.178082192,-0.178082192,-0.205479452,-0.191780822,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_193864.jpg,0.65,0.605673,0.600280,0.647316,0.679136
20260205_160610_193864,4.415625,0.004375,0.1744,-0.039999999999999994,-5.574999999999999,5.1890625,5.175,5.2875,5.2453125,-0.17566690725,-0.17303532825,-0.19884643100000002,-0.18857245849999998,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_193864.jpg,0.65,0.605673,0.531401,0.622583,0.661827
20260205_160610_193864,4.7250000000000005,0.0021499999999999983,0.17500000000000002,-0.07000000000000002,-6.550000000000001,5.540625,5.5125,5.625,5.596875,-0.17325162249999998,-0.1679884645,-0.19221341,-0.18536409499999998,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_193864.jpg,0.65,0.605673,0.494185,0.602677,0.653718
20260205_160610_193864,5.034375,-7.500000000000041e-05,0.1756,-0.1,-7.525,5.8921875,5.8500000000000005,5.9625,5.9484375,-0.17083633774999998,-0.16294160075,-0.18558038899999998,-0.1821557315,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_193864.jpg,0.65,0.605673,0.484563,0.590227,0.652426
20260205_160610_443864,5.34375,-0.0023,0.1762,-0.13,-8.5,6.24375,6.1875,6.3,6.3,-0.168421053,-0.157894737,-0.178947368,-0.178947368,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_443864.jpg,0.65,0.632560,0.505599,0.590912,0.644186
20260205_160610_443864,5.68125,-0.0013,0.17657499999999998,-0.1925,-9.05,6.609375,6.5390625,6.6796875,6.6515625,-0.16413091575,-0.15203449825,-0.17622733275,-0.172025652,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_443864.jpg,0.65,0.632560,0.525153,0.592594,0.649340
20260205_160610_443864,6.01875,-0.0002999999999999999,0.17695,-0.255,-9.6,6.975,6.890625,7.059374999999999,7.003125,-0.1598407785,-0.14617425950000001,-0.1735072975,-0.165103936,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_443864.jpg,0.65,0.632560,0.544186,0.595799,0.654404
20260205_160610_443864,6.35625,0.000700000000000001,0.177325,-0.31750000000000006,-10.15,7.340625,7.2421875,7.4390625,7.354687500000001,-0.15555064124999998,-0.14031402075,-0.17078726225000002,-0.15818221999999998,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_443864.jpg,0.65,0.632560,0.562798,0.600206,0.659214
20260205_160610_693864,6.6937500000000005,0.001699999999999996,0.1777,-0.3800000000000001,-10.7,7.706250000000001,7.593750000000001,7.8187500000000005,7.706250000000001,-0.151260504,-0.134453782,-0.168067227,-0.151260504,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_693864.jpg,0.65,0.681009,0.578243,0.615905,0.694912
20260205_160610_693864,7.059375,-2.500000000000115e-05,0.17575,-0.4275,-10.674999999999999,8.1140625,8.0296875,8.240625,8.1421875,-0.1496522745,-0.137047233,-0.1674297305,-0.1531005505,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_693864.jpg,0.65,0.681009,0.590868,0.628346,0.698384
20260205_160610_693864,7.425,-0.0017500000000000022,0.17379999999999998,-0.47500000000000003,-10.649999999999999,8.521875000000001,8.465625000000001,8.6625,8.578125,-0.14804404499999999,-0.13964068400000001,-0.166792234,-0.154940597,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_693864.jpg,0.65,0.681009,0.600601,0.638170,0.701284
20260205_160610_693864,7.7906249999999995,-0.003474999999999999,0.17185,-0.5225,-10.625,8.9296875,8.9015625,9.084375,9.0140625,-0.1464358155,-0.142234135,-0.1661547375,-0.1567806435,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_693864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_693864.jpg,0.65,0.681009,0.607501,0.645755,0.703514
20260205_160610_943864,8.15625,-0.0052,0.1699,-0.57,-10.6,9.3375,9.3375,9.50625,9.45,-0.144827586,-0.144827586,-0.165517241,-0.15862069,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_943864.jpg,0.65,0.601230,0.611904,0.633257,0.666352
20260205_160610_943864,8.4375,0.0005750000000000061,0.1699,-0.6025,-10.675,9.646875,9.6046875,9.8015625,9.73125,-0.14346917425,-0.13892371975,-0.16201671875,-0.15381400225,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_943864.jpg,0.65,0.601230,0.613659,0.624746,0.667142
20260205_160610_943864,8.71875,0.00635,0.1699,-0.635,-10.75,9.95625,9.871875,10.096875,10.0125,-0.1421107625,-0.1330198535,-0.15851619649999998,-0.1490073145,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_943864.jpg,0.65,0.601230,0.612601,0.618776,0.666939
20260205_160610_943864,9.0,0.012125000000000007,0.1699,-0.6675,-10.825000000000001,10.265625,10.1390625,10.3921875,10.29375,-0.14075235075,-0.12711598725,-0.15501567424999999,-0.14420062675,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160610_943864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160610_943864.jpg,0.65,0.601230,0.608535,0.614261,0.665679
20260205_160611_193864,9.28125,0.0179,0.1699,-0.7,-10.9,10.575,10.40625,10.6875,10.575,-0.139393939,-0.121212121,-0.151515152,-0.139393939,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160611_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160611_193864.jpg,0.65,0.638782,0.601244,0.617731,0.686884
20260205_160611_193864,9.5625,0.009324999999999991,0.17125,-0.8025000000000001,-11.500000000000002,11.0390625,10.884375,11.1515625,11.0390625,-0.15319410300000003,-0.13685503675000002,-0.16498771525,-0.15319410300000003,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160611_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160611_193864.jpg,0.65,0.638782,0.597581,0.619771,0.685946
20260205_160611_193864,9.84375,0.0007499999999999833,0.1726,-0.9050000000000002,-12.100000000000001,11.503125,11.3625,11.615625000000001,11.503125,-0.16699426700000003,-0.15249795250000003,-0.17846027850000004,-0.16699426700000003,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160611_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160611_193864.jpg,0.65,0.638782,0.595833,0.621023,0.686401
20260205_160611_193864,10.125,-0.007825000000000026,0.17395000000000002,-1.0075000000000003,-12.700000000000003,11.967187500000001,11.840625000000001,12.0796875,11.967187500000001,-0.18079443100000003,-0.16814086825000005,-0.19193284175000005,-0.18079443100000003,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160611_193864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160611_193864.jpg,0.65,0.638782,0.594263,0.621753,0.687933
20260205_160611_443864,10.406250000000002,-0.016399999999999974,0.1753,-1.1099999999999999,-13.300000000000002,12.431250000000002,12.318750000000001,12.543750000000001,12.431250000000002,-0.19459459499999998,-0.18378378399999998,-0.20540540499999999,-0.19459459499999998,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160611_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160611_443864.jpg,0.65,0.640825,0.591136,0.622406,0.706170
20260205_160611_443864,10.715625000000001,-0.010174999999999993,0.1741,-1.085,-13.825000000000001,12.7265625,12.6140625,12.853125,12.7125,-0.18821647775,-0.1776929105,-0.1999477735,-0.18700874825,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160611_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160611_443864.jpg,0.65,0.640825,0.584942,0.622358,0.706879
20260205_160611_443864,11.025,-0.0039499999999999865,0.1729,-1.06,-14.350000000000001,13.021875000000001,12.909375,13.1625,12.99375,-0.1818383605,-0.17160203699999999,-0.194490142,-0.17942290149999998,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160611_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160611_443864.jpg,0.65,0.640825,0.578846,0.621910,0.706784
20260205_160611_443864,11.334375000000001,0.00227500000000002,0.17170000000000002,-1.035,-14.875000000000002,13.317187500000001,13.2046875,13.471875,13.275000000000002,-0.17546024324999998,-0.16551116349999997,-0.18903251049999997,-0.17183705475,train/episode_56_part1/images/ZED_LEFT/ZED_LEFT_20260205_160611_443864.jpg,train/episode_56_part1/images/road_img/ZED_LEFT_20260205_160611_443864.jpg,0.65,0.640825,0.574305,0.621399,0.705952
