id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac,img,dyn,decision,feature
20251122_115342_448495,38.86875,-0.0027,0.0247,0.24,7.3,38.86875,38.98125,39.2625,39.09375,0.0,-0.002894356,-0.010130246,-0.005788712,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_448495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_448495.jpg,0.55,0.546673,nan,0.546673,nan
20251122_115342_448495,38.9109375,-0.002125,0.0245,0.2975,7.45,38.896875,39.009375000000006,39.290625000000006,39.1359375,0.0003602305,-0.0025309975,-0.009759067750000001,-0.00578245625,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_448495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_448495.jpg,0.55,0.546673,nan,0.546673,nan
20251122_115342_448495,38.953125,-0.0015500000000000002,0.024300000000000002,0.355,7.6,38.925,39.0375,39.31875,39.178125,0.000720461,-0.002167639,-0.0093878895,-0.0057762005,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_448495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_448495.jpg,0.55,0.546673,nan,0.546673,nan
20251122_115342_448495,38.995312500000004,-0.000975,0.0241,0.4125,7.75,38.953125,39.065625000000004,39.346875000000004,39.220312500000006,0.0010806915000000001,-0.0018042804999999999,-0.00901671125,-0.0057699447499999995,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_448495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_448495.jpg,0.55,0.546673,0.498054,0.538347,0.518268
20251122_115342_698495,39.0375,-0.0004,0.0239,0.47,7.9,38.98125,39.09375,39.375,39.2625,0.001440922,-0.001440922,-0.008645533,-0.005763689,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_698495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_698495.jpg,0.55,0.561153,0.489267,0.533746,0.529796
20251122_115342_698495,39.065625,-0.0026749999999999994,0.022350000000000002,0.47,7.9,39.0375,39.121874999999996,39.4171875,39.290625,0.0007214960000000002,-0.0014398870000000002,-0.0089985175,-0.00575954825,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_698495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_698495.jpg,0.55,0.561153,0.486125,0.530882,0.528957
20251122_115342_698495,39.09375,-0.004950000000000001,0.0208,0.47,7.9,39.09375,39.15,39.459375,39.31875,2.069999999999633e-06,-0.001438852,-0.009351502000000001,-0.0057554074999999994,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_698495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_698495.jpg,0.55,0.561153,0.488663,0.529964,0.529280
20251122_115342_698495,39.121875,-0.007225000000000001,0.01925,0.47,7.9,39.15,39.178125,39.501562500000006,39.346875000000004,-0.0007173560000000004,-0.0014378169999999999,-0.0097044865,-0.00575126675,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_698495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_698495.jpg,0.55,0.561153,0.496258,0.530854,0.530686
20251122_115342_948495,39.15,-0.0095,0.0177,0.47,7.9,39.20625,39.20625,39.54375,39.375,-0.001436782,-0.001436782,-0.010057471,-0.005747126,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_948495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_948495.jpg,0.55,0.483929,0.508599,0.520008,0.549095
20251122_115342_948495,39.178125,-0.006,0.01895,0.42,7.875,39.2203125,39.20625,39.5296875,39.403125,-0.0010775865,-0.00071942025,-0.008975768,-0.00574300925,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_948495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_948495.jpg,0.55,0.483929,0.510068,0.512613,0.549243
