id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251122_115342_448495,38.86875,-0.0027,0.0247,0.24,7.3,38.86875,38.98125,39.2625,39.09375,0,-0.002894356,-0.010130246,-0.005788712,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_448495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_448495.jpg,0.55
20251122_115342_698495,39.0375,-0.0004,0.0239,0.47,7.9,38.98125,39.09375,39.375,39.2625,0.001440922,-0.001440922,-0.008645533,-0.005763689,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_698495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_698495.jpg,0.55
20251122_115342_948495,39.15,-0.0095,0.0177,0.47,7.9,39.20625,39.20625,39.54375,39.375,-0.001436782,-0.001436782,-0.010057471,-0.005747126,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115342_948495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115342_948495.jpg,0.55
20251122_115343_198495,39.2625,0.0045,0.0227,0.27,7.8,39.2625,39.20625,39.4875,39.4875,0,0.001432665,-0.005730659,-0.005730659,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115343_198495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115343_198495.jpg,0.55
20251122_115343_448495,39.4875,-0.0042,0.0067,0.22,6.8,39.54375,39.54375,39.76875,39.65625,-0.001424501,-0.001424501,-0.007122507,-0.004273504,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115343_448495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115343_448495.jpg,0.55
20251122_115343_698495,39.54375,-0.0029,0.0367,0.32,6.8,39.54375,39.65625,39.99375,39.88125,0,-0.00284495,-0.011379801,-0.008534851,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115343_698495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115343_698495.jpg,0.55
20251122_115343_948495,39.65625,-0.0191,0.026,0.25,6.8,39.825,39.88125,40.10625,40.10625,-0.004255319,-0.005673759,-0.011347518,-0.011347518,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115343_948495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115343_948495.jpg,0.55
20251122_115344_198495,39.88125,0.0194,0.0222,0.46,7.6,39.99375,39.99375,40.33125,40.21875,-0.002820874,-0.002820874,-0.011283498,-0.008462623,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115344_198495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115344_198495.jpg,0.55
20251122_115344_448495,39.99375,-0.0032,0.0299,0.27,8.9,40.10625,40.21875,40.33125,40.33125,-0.00281294,-0.005625879,-0.008438819,-0.008438819,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115344_448495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115344_448495.jpg,0.55
20251122_115344_698495,40.21875,-0.0528,0.0412,0.64,8.7,40.21875,40.3875,40.6125,40.44375,0,-0.004195804,-0.00979021,-0.005594406,train/episode_170_part5/images/ZED_LEFT/ZED_LEFT_20251122_115344_698495.jpg,train/episode_170_part5/images/road_img/ZED_LEFT_20251122_115344_698495.jpg,0.55
