id,speed_kmh,ax_g,ay_g,yaw_rate_dps,steering_angle_deg,wheel_fl_kmh,wheel_fr_kmh,wheel_rl_kmh,wheel_rr_kmh,slip_fl,slip_fr,slip_rl,slip_rr,image_path,road_image_path,rac
20251121_152924_208328,16.0875,0.0791,0.1015,-12.42,-114.3,16.7625,15.525,16.7625,15.46875,-0.041958042,0.034965035,-0.041958042,0.038461538,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152924_208328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152924_208328.jpg,0.8
20251121_152924_458328,16.2,0.1068,0.0514,-14.3,-128.7,16.93125,15.46875,16.93125,15.4125,-0.045138889,0.045138889,-0.045138889,0.048611111,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152924_458328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152924_458328.jpg,0.8
20251121_152924_708328,16.5375,0.1063,0.0734,-15.42,-146.1,17.26875,15.975,17.15625,15.525,-0.044217687,0.034013605,-0.037414966,0.06122449,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152924_708328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152924_708328.jpg,0.8
20251121_152924_958328,16.48125,0.1755,0.0616,-17.76,-160.3,17.38125,15.69375,17.325,15.525,-0.054607509,0.04778157,-0.051194539,0.058020478,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152924_958328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152924_958328.jpg,0.8
20251121_152925_208328,16.7625,0.1746,0.0663,-19.51,-167.7,17.83125,15.80625,17.55,15.58125,-0.063758389,0.05704698,-0.046979866,0.070469799,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152925_208328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152925_208328.jpg,0.8
20251121_152925_458328,16.875,0.1237,0.0809,-19.67,-167.7,17.94375,15.91875,17.83125,15.525,-0.063333333,0.056666667,-0.056666667,0.08,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152925_458328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152925_458328.jpg,0.8
20251121_152925_708328,17.04375,0.1268,0.0638,-19.17,-164.4,18.1125,16.14375,17.83125,15.80625,-0.062706271,0.052805281,-0.04620462,0.072607261,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152925_708328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152925_708328.jpg,0.8
20251121_152925_958328,17.1,0.264,0.0614,-19.08,-147.8,18.16875,16.48125,18.225,16.3125,-0.0625,0.036184211,-0.065789474,0.046052632,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152925_958328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152925_958328.jpg,0.8
20251121_152926_208328,17.4375,0.1106,0.1232,-17.5,-124.1,18.95625,17.2125,18.9,17.26875,-0.087096774,0.012903226,-0.083870968,0.009677419,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152926_208328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152926_208328.jpg,0.8
20251121_152926_458328,18.05625,0.128,0.1364,-16.29,-113.4,19.63125,17.94375,19.575,17.94375,-0.087227414,0.00623053,-0.08411215,0.00623053,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152926_458328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152926_458328.jpg,0.8
20251121_152926_708328,18.73125,0.1046,0.121,-15.14,-109.2,20.1375,18.61875,20.19375,18.61875,-0.075075075,0.006006006,-0.078078078,0.006006006,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152926_708328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152926_708328.jpg,0.8
20251121_152926_958328,19.6875,0.1252,0.1463,-15.24,-109,20.86875,19.29375,20.925,19.2375,-0.06,0.02,-0.062857143,0.022857143,train/episode_18_part3/images/ZED_LEFT/ZED_LEFT_20251121_152926_958328.jpg,train/episode_18_part3/images/road_img/ZED_LEFT_20251121_152926_958328.jpg,0.8
